,WeeklyEarnings,joinProvince,sid,id,When,Year,Month
28,612.55,NB,5582,D2EEFC2A-CA63-451C-981D-A2986EAF1CFD,2003-05-01T00:00:00,2003,05
29,617.83,NB,5583,E2B19D27-C5F3-4AD1-9646-ABAF887FA6DC,2003-06-01T00:00:00,2003,06
30,620.46,NB,5584,26E62F97-42B8-43B7-8645-2A7A9EE68D4C,2003-07-01T00:00:00,2003,07
31,620.38,NB,5585,F8957732-B5CB-45D1-8CE4-D4F315CA30F0,2003-08-01T00:00:00,2003,08
32,627.10,NB,5586,69A264CA-263A-4F4F-B81D-7CD2E103FAD3,2003-09-01T00:00:00,2003,09
33,626.28,NB,5587,67971CB3-E1CC-44F6-9A3A-D632D7407685,2003-10-01T00:00:00,2003,10
34,631.20,NB,5588,CAA6FD86-1647-4932-AFAD-D2E064C01D0A,2003-11-01T00:00:00,2003,11
35,623.87,NB,5589,5900E84C-32A3-4D3C-AF30-73B301DAFFB7,2003-12-01T00:00:00,2003,12
36,631.80,NB,5590,0ECC4723-579C-4A42-BBCF-00D176A74A37,2004-01-01T00:00:00,2004,01
37,626.71,NB,5591,119514FC-09E4-4E3C-B678-96F395075B11,2004-02-01T00:00:00,2004,02
38,623.13,NB,5592,31091D72-D642-4205-9D0A-7F7D97A6A3FE,2004-03-01T00:00:00,2004,03
39,621.01,NB,5593,746BB6AF-E5C1-4322-AD69-5EFA8333E6C0,2004-04-01T00:00:00,2004,04
40,629.23,NB,5594,DFDFDA74-2E50-4C02-9C95-4B9C6AE7F3DD,2004-05-01T00:00:00,2004,05
41,625.84,NB,5595,236583AE-5A67-4FF6-84B8-D6ADD44A1782,2004-06-01T00:00:00,2004,06
42,623.59,NB,5596,4FCFE844-57D7-412B-B2B8-27B35D601D62,2004-07-01T00:00:00,2004,07
43,621.98,NB,5597,899EF3DE-AF8A-4C83-922E-EB3C0C881C4C,2004-08-01T00:00:00,2004,08
44,629.05,NB,5598,05C176C8-9EB7-449A-B9F0-C4C2BA542FB3,2004-09-01T00:00:00,2004,09
45,632.33,NB,5599,DF676A46-A6E3-4C9E-8DCC-D41CBFEAECCA,2004-10-01T00:00:00,2004,10
46,634.31,NB,5600,AD24454F-8F8A-4633-B6AA-55A76051144A,2004-11-01T00:00:00,2004,11
47,643.32,NB,5601,91381916-9DFC-437A-A656-808B3BE8FB3E,2004-12-01T00:00:00,2004,12
48,652.63,NB,5602,E4D94798-2653-4481-A8F9-602F8663799D,2005-01-01T00:00:00,2005,01
49,654.11,NB,5603,E4BBDA62-1993-4A60-958E-0279D898C9CB,2005-02-01T00:00:00,2005,02
50,649.99,NB,5604,DBB7FC76-6F71-409D-A2A7-95864E9D013C,2005-03-01T00:00:00,2005,03
51,650.50,NB,5605,99B7B90A-C5BA-4852-B616-B1374251242E,2005-04-01T00:00:00,2005,04
52,648.88,NB,5606,D1DB23DE-8727-4E73-8A3C-40D1DF0C6CEC,2005-05-01T00:00:00,2005,05
53,651.25,NB,5607,6E02651B-09B0-48D9-9264-716DA493FC24,2005-06-01T00:00:00,2005,06
54,650.55,NB,5608,265649DE-E7B1-47EB-B966-06C6662659C4,2005-07-01T00:00:00,2005,07
55,650.25,NB,5609,909D285D-C33F-48EB-9F4A-3FBFD65BDFD3,2005-08-01T00:00:00,2005,08
56,662.76,NB,5610,49ECAC21-F25A-4755-81EA-EB3E01A1D206,2005-09-01T00:00:00,2005,09
57,664.33,NB,5611,11D7186E-E369-44A8-8D20-5469BD54D28E,2005-10-01T00:00:00,2005,10
58,663.52,NB,5612,25E7B8D5-1DCB-41EA-8E4F-D0866784301C,2005-11-01T00:00:00,2005,11
59,663.38,NB,5613,74389658-58C1-4225-AC3E-AB5794CA7F4D,2005-12-01T00:00:00,2005,12
60,667.62,NB,5614,E2770A54-5AB8-47A4-95A3-F0A447998600,2006-01-01T00:00:00,2006,01
61,667.28,NB,5615,D1F8F5B0-130C-46E1-B346-C16C5D2C6088,2006-02-01T00:00:00,2006,02
62,666.39,NB,5616,7A824CBF-5CEC-438D-8F73-C8E219347A62,2006-03-01T00:00:00,2006,03
63,668.49,NB,5617,A0B9FA2C-053A-405E-A04D-3228314FC1E3,2006-04-01T00:00:00,2006,04
64,666.57,NB,5618,4EA61C5A-0190-41C5-B761-53887DADF79F,2006-05-01T00:00:00,2006,05
65,671.62,NB,5619,8CA3CDFB-1A8C-425E-B454-64AA255588BA,2006-06-01T00:00:00,2006,06
66,666.76,NB,5620,D710E72B-4A40-4FFD-AE79-7845B8636127,2006-07-01T00:00:00,2006,07
67,666.59,NB,5621,7E43B66A-48FC-44D6-A98C-F1658270FEF0,2006-08-01T00:00:00,2006,08
68,680.08,NB,5622,4540C46A-58A3-4509-A3F8-DF86C9E202DF,2006-09-01T00:00:00,2006,09
69,680.81,NB,5623,7F99932B-DA47-41B4-BE28-FE46909C9A69,2006-10-01T00:00:00,2006,10
70,687.34,NB,5624,CB264143-D073-445D-936C-AE439DB10D36,2006-11-01T00:00:00,2006,11
71,698.05,NB,5625,3E51E44B-0FCF-43CD-9FB0-08A5AC0B91DC,2006-12-01T00:00:00,2006,12
72,696.82,NB,5626,FF942B08-06B3-4781-AF5F-CB24E45AA277,2007-01-01T00:00:00,2007,01
73,700.51,NB,5627,C52801CA-38C4-4E62-8250-37877C5D6CA7,2007-02-01T00:00:00,2007,02
74,708.73,NB,5628,F161F122-4638-474B-B0E0-B179D4DEDBB3,2007-03-01T00:00:00,2007,03
75,703.84,NB,5629,31DB9C5F-E95C-499B-B69C-C005452F86A1,2007-04-01T00:00:00,2007,04
76,709.09,NB,5630,23BA11D2-D51C-4E9C-8886-02D2C2175C66,2007-05-01T00:00:00,2007,05
77,709.27,NB,5631,ABF0652E-3385-42DB-B120-1F6E210F3853,2007-06-01T00:00:00,2007,06
78,699.33,NB,5632,063A9378-DA6E-4DE5-9908-47299CF0066D,2007-07-01T00:00:00,2007,07
79,701.18,NB,5633,15E43487-D939-47E8-BA34-1D7D174567E2,2007-08-01T00:00:00,2007,08
80,706.19,NB,5634,B633F4AD-C82A-4D90-8913-9652F0C650F9,2007-09-01T00:00:00,2007,09
81,713.49,NB,5635,D8087A10-6083-4B34-B482-153D1A7A6B4B,2007-10-01T00:00:00,2007,10
82,719.72,NB,5636,9F96EB56-C859-4A53-BD26-D810B7AD9F47,2007-11-01T00:00:00,2007,11
83,723.41,NB,5637,8AE19A34-6586-43C4-A130-EF3A0247E7EB,2007-12-01T00:00:00,2007,12
84,717.77,NB,5638,F9A4A504-1C0E-4163-98C7-C2DA43D82DC0,2008-01-01T00:00:00,2008,01
85,724.79,NB,5639,3A2DE791-DAD0-4D2C-AD3F-21EB4D6FE815,2008-02-01T00:00:00,2008,02
86,721.88,NB,5640,F9D51F98-D6EE-4003-A36D-09607F72B10F,2008-03-01T00:00:00,2008,03
87,722.86,NB,5641,BD6BA373-66A1-4EB6-86BA-B79E6F691568,2008-04-01T00:00:00,2008,04
88,726.55,NB,5642,F9DDDC38-346B-4FFC-B55D-63246A9203A9,2008-05-01T00:00:00,2008,05
89,724.78,NB,5643,95534D96-8060-452A-8A5F-CDBEA041611C,2008-06-01T00:00:00,2008,06
90,733.85,NB,5644,A1F4BC46-2AB7-49FC-A341-FC3631E889F8,2008-07-01T00:00:00,2008,07
91,733.82,NB,5645,BE8B3645-310A-4AE1-9519-7B3833716166,2008-08-01T00:00:00,2008,08
92,732.90,NB,5646,3952D978-C446-4534-A8D3-7E1CAC61E71B,2008-09-01T00:00:00,2008,09
93,741.10,NB,5647,258C8A4E-774F-494F-873E-FB3296BCBCD7,2008-10-01T00:00:00,2008,10
94,738.73,NB,5648,735C8BA5-D4F2-4F8E-BC9E-16EA93F8FB3C,2008-11-01T00:00:00,2008,11
95,736.79,NB,5649,0D0813A2-A6E2-41FE-9F24-55FC1D84818D,2008-12-01T00:00:00,2008,12
96,742.42,NB,5650,515E7663-F963-4A79-9C00-B9B32C8A071F,2009-01-01T00:00:00,2009,01
97,745.60,NB,5651,8E8BAE10-4FDC-4FF3-BF20-BD18D0F40985,2009-02-01T00:00:00,2009,02
98,746.40,NB,5652,6824E5F7-072D-4F16-9FC9-4045C8332E76,2009-03-01T00:00:00,2009,03
99,741.42,NB,5653,C54B7EA1-3950-4C03-8588-CAA638F7D9AB,2009-04-01T00:00:00,2009,04
100,742.13,NB,5654,6E1F0807-B98D-405E-8BDA-45F2E6327614,2009-05-01T00:00:00,2009,05
101,741.58,NB,5655,B55F4FFC-CEF0-4487-80C2-6D7B0C62152F,2009-06-01T00:00:00,2009,06
102,756.55,NB,5656,877B1A3A-AE27-4DCD-864B-21D2C4A739DD,2009-07-01T00:00:00,2009,07
103,749.25,NB,5657,11FC9444-8C33-40E8-ADF1-BF28FCD835BC,2009-08-01T00:00:00,2009,08
104,762.58,NB,5658,2E5AD0D7-474C-44BE-B796-B489243DF9EA,2009-09-01T00:00:00,2009,09
105,748.29,NB,5659,D6ADAC62-C07B-4EA6-BDF6-71B3834CE2D1,2009-10-01T00:00:00,2009,10
106,752.76,NB,5660,AC4CDF31-3665-41AA-935F-898EED6FB707,2009-11-01T00:00:00,2009,11
107,758.38,NB,5661,981442D7-99DD-4958-A2AA-A2E51628E49F,2009-12-01T00:00:00,2009,12
108,755.16,NB,5662,9A0F674D-3861-4B2E-B1FB-963D721E6E3B,2010-01-01T00:00:00,2010,01
109,761.98,NB,5663,C24DD627-F0A2-4A7A-94B5-2EE93A6F7B06,2010-02-01T00:00:00,2010,02
110,761.71,NB,5664,C34B42E1-D090-467C-88C0-605FF2C90E42,2010-03-01T00:00:00,2010,03
111,763.12,NB,5665,B3D0F107-EB2D-4C8C-8AA7-16D4FD96CB72,2010-04-01T00:00:00,2010,04
112,749.74,NB,5666,B2D72BE5-2D3C-47F4-B5B4-F67EE7024CB4,2010-05-01T00:00:00,2010,05
113,754.39,NB,5667,51E956A6-5428-4FCE-B38F-CE41779FA606,2010-06-01T00:00:00,2010,06
114,753.29,NB,5668,10617BBF-6B59-4024-86F6-0685E852CEC2,2010-07-01T00:00:00,2010,07
115,750.13,NB,5669,E336B15B-5BD2-40D4-9F45-C9E9F6D7766B,2010-08-01T00:00:00,2010,08
116,763.27,NB,5670,244B82F6-F74C-4202-8367-0A84493CD9D6,2010-09-01T00:00:00,2010,09
117,765.73,NB,5671,A5B62350-472C-46E9-9BF9-D40F9AC5282C,2010-10-01T00:00:00,2010,10
118,769.37,NB,5672,B43EF832-C359-443D-ABE9-506D66C2B11C,2010-11-01T00:00:00,2010,11
119,778.68,NB,5673,FE2E4B10-F917-47DC-976C-7F998256E6A5,2010-12-01T00:00:00,2010,12
120,784.91,NB,5674,E9CE2172-F34A-4197-9268-67F56E377FAD,2011-01-01T00:00:00,2011,01
121,785.16,NB,5675,7B12A0F2-DDFC-47E5-8536-C60C1AD609C1,2011-02-01T00:00:00,2011,02
122,787.89,NB,5676,27213EBD-90FC-4977-8B1B-C4B30E945E54,2011-03-01T00:00:00,2011,03
123,790.98,NB,5677,DA72DF6E-E207-4909-845C-C489159118C0,2011-04-01T00:00:00,2011,04
124,782.27,NB,5678,295B1713-6642-4144-945F-389614E14422,2011-05-01T00:00:00,2011,05
125,776.84,NB,5679,7AF4E650-D766-4D2F-910C-A18048B44947,2011-06-01T00:00:00,2011,06
126,780.81,NB,5680,5B00A40F-6F7C-4374-87B1-A14D37AD3D81,2011-07-01T00:00:00,2011,07
127,779.72,NB,5681,4E36F785-E3A8-43A5-8F00-8AEE855B53E9,2011-08-01T00:00:00,2011,08
128,789.36,NB,5682,E17E2A1D-A36F-471D-9CBE-F85C27E95567,2011-09-01T00:00:00,2011,09
129,795.26,NB,5683,73E7A4C4-5F04-4707-82AB-5E0CDB6CD098,2011-10-01T00:00:00,2011,10
130,799.89,NB,5684,EC514246-17FB-4C00-BEA9-A51E3B3E72AC,2011-11-01T00:00:00,2011,11
131,794.52,NB,5685,8BE52CE5-675B-4941-AB8B-F0C76066872A,2011-12-01T00:00:00,2011,12
132,793.02,NB,5686,F0664DB9-43B9-40F4-AEC1-2067BA535408,2012-01-01T00:00:00,2012,01
133,801.20,NB,5687,5330108A-D6EC-4592-ACD5-37C33AC31108,2012-02-01T00:00:00,2012,02
134,807.70,NB,5688,7CF4A7D8-FF62-4AF1-ABE3-CC8256DD0E91,2012-03-01T00:00:00,2012,03
135,806.78,NB,5689,26FC3C58-58E5-4878-8415-8EAA362B2675,2012-04-01T00:00:00,2012,04
136,806.65,NB,5690,935C3BF3-D160-4014-AC08-E0ADFC440539,2012-05-01T00:00:00,2012,05
137,810.46,NB,5691,FA8781DD-3857-479F-B167-E9B189BDE337,2012-06-01T00:00:00,2012,06
138,805.55,NB,5692,988892D9-FC24-4F91-A2F9-F03BC2210C20,2012-07-01T00:00:00,2012,07
139,808.42,NB,5693,B3271B82-FE8D-4C1B-9991-CFA3D1571B4C,2012-08-01T00:00:00,2012,08
140,805.12,NB,5694,533B5792-2260-4620-BF6A-F5BED9A27524,2012-09-01T00:00:00,2012,09
141,813.12,NB,5695,569E79EE-639D-47F3-AD9C-BDFA801F3E07,2012-10-01T00:00:00,2012,10
142,810.50,NB,5696,6D9686F2-5DA8-456E-BA2B-7CA682010419,2012-11-01T00:00:00,2012,11
143,810.92,NB,5697,F97C3E95-AC6A-4539-A483-28E040565E24,2012-12-01T00:00:00,2012,12
144,801.75,NB,5698,9D12219E-9D5F-4748-8D27-611696A876B6,2013-01-01T00:00:00,2013,01
145,800.38,NB,5699,79BDCDF0-F30D-4590-9EE0-2039C59725E9,2013-02-01T00:00:00,2013,02
146,793.96,NB,5700,9D357A47-1446-4480-A689-C44D5C9584D8,2013-03-01T00:00:00,2013,03
147,799.96,NB,5701,94C0CC73-F7B5-4897-B541-7FF4AB1BF994,2013-04-01T00:00:00,2013,04
148,808.09,NB,5702,B58B635B-E2EE-45A8-9F4F-6568E68B9C8C,2013-05-01T00:00:00,2013,05
149,809.50,NB,5703,378CFFC8-4EC2-4366-B8FB-5CC173888992,2013-06-01T00:00:00,2013,06
150,799.99,NB,5704,5DD47F1F-78B5-448A-9BEC-19127963538A,2013-07-01T00:00:00,2013,07
151,801.43,NB,5705,CA3B5289-591D-42C7-B6EF-3287C29A36AA,2013-08-01T00:00:00,2013,08
152,789.91,NB,5706,8EDD7604-8740-4052-9DE5-2EE7C6B6D564,2013-09-01T00:00:00,2013,09
153,805.09,NB,5707,2B3F433E-87A4-46C4-B2C7-A813C7DD78CD,2013-10-01T00:00:00,2013,10
154,824.87,NB,5708,44FBD655-4B28-4250-9423-4C262834650A,2013-11-01T00:00:00,2013,11
155,819.70,NB,5709,491A22A7-3DBF-4CE9-B45E-F19FF09302B3,2013-12-01T00:00:00,2013,12
156,807.50,NB,5710,E4D70593-64BB-4FAE-8110-28E48B4B8397,2014-01-01T00:00:00,2014,01
157,823.19,NB,5711,8FE8E2A2-4381-4908-A386-4DEF1B4AD59B,2014-02-01T00:00:00,2014,02
158,812.96,NB,5712,B2999934-6E32-4839-9B37-ABED77B2C716,2014-03-01T00:00:00,2014,03
159,831.93,NB,5713,60B9A0AD-EC32-4838-82BC-D57C2BDD4ABC,2014-04-01T00:00:00,2014,04
160,834.73,NB,5714,0AE29FF3-CDD5-4F6E-91FA-89E5F0129CA8,2014-05-01T00:00:00,2014,05
161,834.85,NB,5715,BA6F0115-912C-4CF5-9C56-A4457AC14AF4,2014-06-01T00:00:00,2014,06
162,842.70,NB,5716,3BF02973-49DB-4DC5-AFA2-1A0A04C9DD48,2014-07-01T00:00:00,2014,07
163,826.67,NB,5717,02FFB60F-7DF1-46E5-AFD4-78EB2CD0E167,2014-08-01T00:00:00,2014,08
164,836.43,NB,5718,BC94046F-7D6D-4C17-9F37-2930D05A282B,2014-09-01T00:00:00,2014,09
165,838.49,NB,5719,03C8E1BF-4097-44F8-BBE7-EED2E44E3913,2014-10-01T00:00:00,2014,10
166,838.71,NB,5720,8456038A-24AE-4EAC-ACEB-FEE4836B9BD1,2014-11-01T00:00:00,2014,11
167,856.35,NB,5721,929B44CE-29DA-42D8-B7C3-C87C70D4C383,2014-12-01T00:00:00,2014,12
168,842.03,NB,5722,F8CF4AB6-378A-4075-8BE7-6195EE417848,2015-01-01T00:00:00,2015,01
169,854.39,NB,5723,F7A31164-A7FE-467F-A9F7-8A06954FB391,2015-02-01T00:00:00,2015,02
170,848.22,NB,5724,58A68982-BF09-4DA2-9C86-094D9F52BB8F,2015-03-01T00:00:00,2015,03
171,864.81,NB,5725,21789CE9-CD5C-4B1F-BAFF-B3D7C45E6F25,2015-04-01T00:00:00,2015,04
0,594.00,NL,5554,8D0D0120-53D5-4A3D-B68F-D5BAFA1B9F24,2001-01-01T00:00:00,2001,01
1,591.92,NL,5555,B8156EED-2420-4B71-A56C-57DED1FA7CEC,2001-02-01T00:00:00,2001,02
2,593.47,NL,5556,A8D7795E-40FA-4923-AB52-CA8536DAAD7A,2001-03-01T00:00:00,2001,03
3,591.96,NL,5557,8373DAD3-2886-4DAD-AFE8-84DB8C0F414E,2001-04-01T00:00:00,2001,04
4,588.19,NL,5558,05DB3E97-35EC-4F75-891B-3F6C696CDEE0,2001-05-01T00:00:00,2001,05
5,591.85,NL,5559,9F6DC880-A4F1-4149-A43F-23E9E9BF2270,2001-06-01T00:00:00,2001,06
6,590.91,NL,5560,0F6988BE-1D70-4546-A854-15C677B99316,2001-07-01T00:00:00,2001,07
7,593.53,NL,5561,6BE8C5BD-E455-4573-A299-F41CC57DB7DB,2001-08-01T00:00:00,2001,08
8,600.95,NL,5562,9C61FF04-EA5F-4548-9E21-BA4F29B1E325,2001-09-01T00:00:00,2001,09
9,596.49,NL,5563,2538F70D-9A3D-45F0-A6BE-4A3744AF6372,2001-10-01T00:00:00,2001,10
10,585.27,NL,5564,E29C2CFE-AD1B-4F77-A0B9-86970CB6FA88,2001-11-01T00:00:00,2001,11
11,594.03,NL,5565,C056C58D-CAAE-409E-A994-D20291F4F053,2001-12-01T00:00:00,2001,12
12,599.19,NL,5566,5ADDCDBD-6B8D-483F-A6F3-B4D9E939BC9A,2002-01-01T00:00:00,2002,01
13,590.37,NL,5567,DB96E5DC-002A-4F7A-97F2-7066CCC3E645,2002-02-01T00:00:00,2002,02
14,600.05,NL,5568,B905BAA7-40B0-4BE3-9F8C-7F0F079053E1,2002-03-01T00:00:00,2002,03
15,604.78,NL,5569,C4EA174C-07F7-456C-8EBF-F1B35A88FED7,2002-04-01T00:00:00,2002,04
16,611.06,NL,5570,8BEC0293-0E3F-47A0-A977-EDECC9753D76,2002-05-01T00:00:00,2002,05
17,607.08,NL,5571,DAA5936E-C5E0-4D99-A5EF-C160D08C8B36,2002-06-01T00:00:00,2002,06
18,607.55,NL,5572,91B8E5AD-A97E-4DA4-A877-5726D1D9D4C8,2002-07-01T00:00:00,2002,07
19,604.04,NL,5573,45DF1C45-3292-40B5-B92F-61320156A774,2002-08-01T00:00:00,2002,08
20,612.71,NL,5574,BB5173E0-B17E-4222-BC6B-D96E73775778,2002-09-01T00:00:00,2002,09
21,618.29,NL,5575,7493CEBA-0C87-4701-A24B-09B5126317E0,2002-10-01T00:00:00,2002,10
22,622.08,NL,5576,A56D66E0-061C-4310-89F8-65B4C5AA59E5,2002-11-01T00:00:00,2002,11
23,629.78,NL,5577,1F70B3FE-BD5F-4367-8FF2-AD08D4FF0EBD,2002-12-01T00:00:00,2002,12
24,624.96,NL,5578,504ADB8F-F66F-4CE5-9087-58822450AA6F,2003-01-01T00:00:00,2003,01
25,636.75,NL,5579,1DC723E6-5DD8-4320-9214-BEA738BBDABE,2003-02-01T00:00:00,2003,02
26,629.32,NL,5580,552A4EDD-F3F2-405F-989F-DFE7F2A8449F,2003-03-01T00:00:00,2003,03
27,636.17,NL,5581,D13C3EEB-7B37-4221-9DCB-068C5CB987B2,2003-04-01T00:00:00,2003,04
28,641.92,NL,5582,D2EEFC2A-CA63-451C-981D-A2986EAF1CFD,2003-05-01T00:00:00,2003,05
29,648.53,NL,5583,E2B19D27-C5F3-4AD1-9646-ABAF887FA6DC,2003-06-01T00:00:00,2003,06
30,652.13,NL,5584,26E62F97-42B8-43B7-8645-2A7A9EE68D4C,2003-07-01T00:00:00,2003,07
31,650.10,NL,5585,F8957732-B5CB-45D1-8CE4-D4F315CA30F0,2003-08-01T00:00:00,2003,08
32,642.94,NL,5586,69A264CA-263A-4F4F-B81D-7CD2E103FAD3,2003-09-01T00:00:00,2003,09
33,629.39,NL,5587,67971CB3-E1CC-44F6-9A3A-D632D7407685,2003-10-01T00:00:00,2003,10
34,643.69,NL,5588,CAA6FD86-1647-4932-AFAD-D2E064C01D0A,2003-11-01T00:00:00,2003,11
35,639.71,NL,5589,5900E84C-32A3-4D3C-AF30-73B301DAFFB7,2003-12-01T00:00:00,2003,12
36,646.17,NL,5590,0ECC4723-579C-4A42-BBCF-00D176A74A37,2004-01-01T00:00:00,2004,01
37,654.02,NL,5591,119514FC-09E4-4E3C-B678-96F395075B11,2004-02-01T00:00:00,2004,02
38,656.38,NL,5592,31091D72-D642-4205-9D0A-7F7D97A6A3FE,2004-03-01T00:00:00,2004,03
39,642.10,NL,5593,746BB6AF-E5C1-4322-AD69-5EFA8333E6C0,2004-04-01T00:00:00,2004,04
40,671.62,NL,5594,DFDFDA74-2E50-4C02-9C95-4B9C6AE7F3DD,2004-05-01T00:00:00,2004,05
41,658.03,NL,5595,236583AE-5A67-4FF6-84B8-D6ADD44A1782,2004-06-01T00:00:00,2004,06
42,660.96,NL,5596,4FCFE844-57D7-412B-B2B8-27B35D601D62,2004-07-01T00:00:00,2004,07
43,651.47,NL,5597,899EF3DE-AF8A-4C83-922E-EB3C0C881C4C,2004-08-01T00:00:00,2004,08
44,649.74,NL,5598,05C176C8-9EB7-449A-B9F0-C4C2BA542FB3,2004-09-01T00:00:00,2004,09
45,659.98,NL,5599,DF676A46-A6E3-4C9E-8DCC-D41CBFEAECCA,2004-10-01T00:00:00,2004,10
46,656.19,NL,5600,AD24454F-8F8A-4633-B6AA-55A76051144A,2004-11-01T00:00:00,2004,11
47,659.31,NL,5601,91381916-9DFC-437A-A656-808B3BE8FB3E,2004-12-01T00:00:00,2004,12
48,672.41,NL,5602,E4D94798-2653-4481-A8F9-602F8663799D,2005-01-01T00:00:00,2005,01
49,677.05,NL,5603,E4BBDA62-1993-4A60-958E-0279D898C9CB,2005-02-01T00:00:00,2005,02
50,664.54,NL,5604,DBB7FC76-6F71-409D-A2A7-95864E9D013C,2005-03-01T00:00:00,2005,03
51,676.23,NL,5605,99B7B90A-C5BA-4852-B616-B1374251242E,2005-04-01T00:00:00,2005,04
52,681.50,NL,5606,D1DB23DE-8727-4E73-8A3C-40D1DF0C6CEC,2005-05-01T00:00:00,2005,05
53,681.86,NL,5607,6E02651B-09B0-48D9-9264-716DA493FC24,2005-06-01T00:00:00,2005,06
54,687.90,NL,5608,265649DE-E7B1-47EB-B966-06C6662659C4,2005-07-01T00:00:00,2005,07
55,684.16,NL,5609,909D285D-C33F-48EB-9F4A-3FBFD65BDFD3,2005-08-01T00:00:00,2005,08
56,687.48,NL,5610,49ECAC21-F25A-4755-81EA-EB3E01A1D206,2005-09-01T00:00:00,2005,09
57,694.49,NL,5611,11D7186E-E369-44A8-8D20-5469BD54D28E,2005-10-01T00:00:00,2005,10
58,689.05,NL,5612,25E7B8D5-1DCB-41EA-8E4F-D0866784301C,2005-11-01T00:00:00,2005,11
59,689.01,NL,5613,74389658-58C1-4225-AC3E-AB5794CA7F4D,2005-12-01T00:00:00,2005,12
60,696.36,NL,5614,E2770A54-5AB8-47A4-95A3-F0A447998600,2006-01-01T00:00:00,2006,01
61,696.93,NL,5615,D1F8F5B0-130C-46E1-B346-C16C5D2C6088,2006-02-01T00:00:00,2006,02
62,697.16,NL,5616,7A824CBF-5CEC-438D-8F73-C8E219347A62,2006-03-01T00:00:00,2006,03
63,706.22,NL,5617,A0B9FA2C-053A-405E-A04D-3228314FC1E3,2006-04-01T00:00:00,2006,04
64,706.87,NL,5618,4EA61C5A-0190-41C5-B761-53887DADF79F,2006-05-01T00:00:00,2006,05
65,702.87,NL,5619,8CA3CDFB-1A8C-425E-B454-64AA255588BA,2006-06-01T00:00:00,2006,06
66,703.26,NL,5620,D710E72B-4A40-4FFD-AE79-7845B8636127,2006-07-01T00:00:00,2006,07
67,701.91,NL,5621,7E43B66A-48FC-44D6-A98C-F1658270FEF0,2006-08-01T00:00:00,2006,08
68,713.53,NL,5622,4540C46A-58A3-4509-A3F8-DF86C9E202DF,2006-09-01T00:00:00,2006,09
69,713.90,NL,5623,7F99932B-DA47-41B4-BE28-FE46909C9A69,2006-10-01T00:00:00,2006,10
70,706.36,NL,5624,CB264143-D073-445D-936C-AE439DB10D36,2006-11-01T00:00:00,2006,11
71,726.71,NL,5625,3E51E44B-0FCF-43CD-9FB0-08A5AC0B91DC,2006-12-01T00:00:00,2006,12
72,729.26,NL,5626,FF942B08-06B3-4781-AF5F-CB24E45AA277,2007-01-01T00:00:00,2007,01
73,721.53,NL,5627,C52801CA-38C4-4E62-8250-37877C5D6CA7,2007-02-01T00:00:00,2007,02
74,731.68,NL,5628,F161F122-4638-474B-B0E0-B179D4DEDBB3,2007-03-01T00:00:00,2007,03
75,738.92,NL,5629,31DB9C5F-E95C-499B-B69C-C005452F86A1,2007-04-01T00:00:00,2007,04
76,728.27,NL,5630,23BA11D2-D51C-4E9C-8886-02D2C2175C66,2007-05-01T00:00:00,2007,05
77,740.65,NL,5631,ABF0652E-3385-42DB-B120-1F6E210F3853,2007-06-01T00:00:00,2007,06
78,737.91,NL,5632,063A9378-DA6E-4DE5-9908-47299CF0066D,2007-07-01T00:00:00,2007,07
79,727.78,NL,5633,15E43487-D939-47E8-BA34-1D7D174567E2,2007-08-01T00:00:00,2007,08
80,740.20,NL,5634,B633F4AD-C82A-4D90-8913-9652F0C650F9,2007-09-01T00:00:00,2007,09
81,743.79,NL,5635,D8087A10-6083-4B34-B482-153D1A7A6B4B,2007-10-01T00:00:00,2007,10
82,741.63,NL,5636,9F96EB56-C859-4A53-BD26-D810B7AD9F47,2007-11-01T00:00:00,2007,11
83,741.36,NL,5637,8AE19A34-6586-43C4-A130-EF3A0247E7EB,2007-12-01T00:00:00,2007,12
84,741.54,NL,5638,F9A4A504-1C0E-4163-98C7-C2DA43D82DC0,2008-01-01T00:00:00,2008,01
85,751.24,NL,5639,3A2DE791-DAD0-4D2C-AD3F-21EB4D6FE815,2008-02-01T00:00:00,2008,02
86,757.38,NL,5640,F9D51F98-D6EE-4003-A36D-09607F72B10F,2008-03-01T00:00:00,2008,03
87,762.49,NL,5641,BD6BA373-66A1-4EB6-86BA-B79E6F691568,2008-04-01T00:00:00,2008,04
88,760.89,NL,5642,F9DDDC38-346B-4FFC-B55D-63246A9203A9,2008-05-01T00:00:00,2008,05
89,765.74,NL,5643,95534D96-8060-452A-8A5F-CDBEA041611C,2008-06-01T00:00:00,2008,06
90,758.90,NL,5644,A1F4BC46-2AB7-49FC-A341-FC3631E889F8,2008-07-01T00:00:00,2008,07
91,770.91,NL,5645,BE8B3645-310A-4AE1-9519-7B3833716166,2008-08-01T00:00:00,2008,08
92,773.05,NL,5646,3952D978-C446-4534-A8D3-7E1CAC61E71B,2008-09-01T00:00:00,2008,09
93,774.91,NL,5647,258C8A4E-774F-494F-873E-FB3296BCBCD7,2008-10-01T00:00:00,2008,10
94,788.43,NL,5648,735C8BA5-D4F2-4F8E-BC9E-16EA93F8FB3C,2008-11-01T00:00:00,2008,11
95,780.99,NL,5649,0D0813A2-A6E2-41FE-9F24-55FC1D84818D,2008-12-01T00:00:00,2008,12
96,775.89,NL,5650,515E7663-F963-4A79-9C00-B9B32C8A071F,2009-01-01T00:00:00,2009,01
